ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
38425450,6.123,5735,1.107,29,192.029,42.339,150.172,37.646
38425450,6.123,5735,1.107,30,222.722,45.350,154.121,33.338
38425450,6.123,5735,1.107,31,226.643,42.978,157.110,31.790
38425450,6.123,5735,1.107,35,216.844,51.040,189.249,89.228
38454876,16.518,0,0.000,35,119052.529,21420.235,120892.897,21493.880
38459395,12.592,3421,0.336,29,4396.655,843.110,4265.827,830.092
38459395,12.592,3421,0.336,30,5617.687,1894.100,5684.586,1878.628
38459395,12.592,3421,0.336,31,4151.630,817.509,3941.908,788.932
38459395,12.592,3421,0.336,34,6286.375,2324.782,6271.570,2319.491
38459395,12.592,3421,0.336,35,4648.218,1043.072,4522.962,1067.373
38460940,13.102,3366,0.281,27,6830.129,1416.045,7004.082,1462.269
38460940,13.102,3366,0.281,28,6041.247,1092.729,6212.249,1182.368
38461205,11.798,3673,0.533,29,2607.767,484.589,2560.973,479.542
38461205,11.798,3673,0.533,30,2665.414,478.249,5308.431,933.365
38461205,11.798,3673,0.533,31,2509.966,466.729,2449.614,423.282
38461205,11.798,3673,0.533,32,2674.681,462.471,2712.051,478.813
38461205,11.798,3673,0.533,33,2767.355,495.600,2779.870,511.868
38461205,11.798,3673,0.533,34,2829.756,496.715,2841.015,513.095
38461205,11.798,3673,0.533,35,2721.401,578.676,2702.500,510.458
38469670,5.775,5794,1.156,29,193.099,45.474,128.006,32.131
38469670,5.775,5794,1.156,30,171.429,37.627,129.308,27.814
38469670,5.775,5794,1.156,31,175.361,36.903,130.321,28.747
38469670,5.775,5794,1.156,32,162.905,41.713,142.342,30.437
38469670,5.775,5794,1.156,33,146.308,32.293,129.241,27.990
38469670,5.775,5794,1.156,34,166.937,34.002,131.908,26.840
38469670,5.775,5794,1.156,35,177.603,51.405,137.884,31.780
38509907,11.976,0,0.000,27,3105.512,569.245,6149.566,1199.119
38509907,11.976,0,0.000,28,2752.501,517.594,2682.870,488.646
38510324,6.623,6035,1.264,29,241.111,51.631,188.329,37.523
38510324,6.623,6035,1.264,30,258.288,49.551,191.503,37.018
38510324,6.623,6035,1.264,31,243.129,47.876,190.576,36.609
38510324,6.623,6035,1.264,32,248.467,57.499,207.313,42.011
38510324,6.623,6035,1.264,34,226.722,45.337,198.166,40.007
38510324,6.623,6035,1.264,35,239.866,60.658,217.955,52.237
38511251,2.670,0,0.000,31,112.922,55.422,702.401,346.872
38511369,13.984,34000,0.143,31,13038.231,2307.970,13084.804,2373.803
38511610,11.333,3473,0.452,31,2731.731,1366.365,2661.112,1314.887
38513339,5.411,7730,1.564,31,153.481,30.946,109.452,23.679
38515329,8.017,4532,7.853,27,498.638,272.747,486.230,272.810
38515329,8.017,4532,7.853,28,516.434,310.291,494.941,308.415
38515329,8.017,4532,7.853,29,512.108,315.382,484.180,310.175
38515329,8.017,4532,7.853,30,505.107,292.055,466.909,290.497
38515329,8.017,4532,7.853,31,527.987,338.190,492.875,327.826
38515329,8.017,4532,7.853,32,516.488,307.550,522.720,304.853
38515329,8.017,4532,7.853,34,510.985,309.234,492.623,312.200
38515329,8.017,4532,7.853,35,511.922,328.300,523.901,320.161
38515801,13.267,3249,0.420,29,8209.211,4218.195,8272.144,4275.599
38515801,13.267,3249,0.420,30,10596.248,5156.168,9194.863,5079.811
38515801,13.267,3249,0.420,31,8832.810,4271.247,8856.133,4269.805
38515801,13.267,3249,0.420,32,8615.704,4455.592,8620.036,4534.284
38515801,13.267,3249,0.420,33,8572.574,3714.826,8550.316,3702.178
38515801,13.267,3249,0.420,34,7935.161,3102.706,8051.050,3150.356
38515801,13.267,3249,0.420,35,12595.256,6492.832,12446.671,6294.589
38518773,12.711,3496,0.614,29,5286.647,1966.657,5180.456,1996.751
38518773,12.711,3496,0.614,31,5042.391,1655.566,4834.869,1651.555
38518773,12.711,3496,0.614,32,4993.442,1685.925,5104.249,1684.012
38518773,12.711,3496,0.614,34,5385.561,1850.272,5208.901,1617.017
38518773,12.711,3496,0.614,35,5057.305,1646.478,4988.723,1678.622
38539801,8.061,4902,10.655,31,559.095,396.562,572.295,395.126
38542187,8.078,9849,2.132,31,396.129,78.145,420.061,84.104
38571020,10.181,6009,1.296,27,1145.080,217.077,1128.828,211.741
38571020,10.181,6009,1.296,28,1130.579,201.846,1078.870,200.635
38578610,8.078,6368,1.737,31,401.762,84.044,395.865,87.708
38583513,14.255,2892,0.143,27,19131.312,3880.324,18320.467,3802.036
38583513,14.255,2892,0.143,28,17916.407,3306.647,16560.093,3409.848
38583513,14.255,2892,0.143,29,17330.496,2937.221,16262.848,3156.497
38583513,14.255,2892,0.143,30,15553.433,2668.369,14894.443,3309.929
38583513,14.255,2892,0.143,31,17382.668,3135.126,16156.578,3042.816
38583513,14.255,2892,0.143,32,17645.096,4261.284,16950.781,3606.199
38583513,14.255,2892,0.143,33,17836.893,3425.760,17796.451,3452.690
38583513,14.255,2892,0.143,34,18516.172,3437.621,17611.103,3545.305
38583513,14.255,2892,0.143,35,17888.982,4073.886,16368.777,3454.220
38583513,14.255,2892,0.143,36,17026.434,2941.225,16687.889,3028.186
38586127,9.788,7309,2.293,28,873.343,163.065,890.138,171.005
38586127,9.788,7309,2.293,29,881.261,167.020,859.890,156.375
38586127,9.788,7309,2.293,31,876.167,158.041,864.514,154.127
38586127,9.788,7309,2.293,32,884.883,169.453,965.784,194.123
38586127,9.788,7309,2.293,34,884.050,164.132,880.823,162.458
38586127,9.788,7309,2.293,35,845.827,146.705,917.991,166.821
38586438,11.670,3471,0.539,27,27571.123,22045.625,27588.386,22046.363
38586438,11.670,3471,0.539,28,27601.879,22512.939,27606.297,22533.678
38586438,11.670,3471,0.539,29,27215.261,22064.717,27225.904,22092.890
38586438,11.670,3471,0.539,30,27068.816,21855.740,27084.805,21818.027
38586438,11.670,3471,0.539,31,27086.683,21809.256,27108.822,21843.901
38586438,11.670,3471,0.539,32,27336.298,21956.861,27344.089,21954.877
38586438,11.670,3471,0.539,34,27128.307,21775.052,27147.336,21814.359
38586438,11.670,3471,0.539,35,28088.735,22674.335,28055.806,22651.128
38586438,11.670,3471,0.539,36,27530.883,22258.773,27556.131,22346.253
38588212,16.055,0,0.000,31,92960.320,17748.486,91654.837,17003.119
38594718,12.755,0,0.000,36,12213.540,3554.313,12302.644,3679.066
38631589,13.247,0,0.000,31,20836.242,3877.607,20935.316,4616.098
38632722,8.185,4593,11.171,27,631.341,429.802,614.324,428.585
38632722,8.185,4593,11.171,36,628.931,466.310,586.960,461.786
38633493,8.025,4536,23.437,28,440.719,206.289,427.196,194.960
38633493,8.025,4536,23.437,29,468.690,232.903,402.715,168.085
38633493,8.025,4536,23.437,31,457.148,175.889,409.161,188.126
38633493,8.025,4536,23.437,32,469.436,237.448,441.549,168.169
38633493,8.025,4536,23.437,34,452.644,209.513,418.793,183.399
38633493,8.025,4536,23.437,35,502.446,323.677,481.987,238.742
38696105,10.504,6002,1.520,28,1250.176,226.455,7582.777,1337.525
38736839,8.090,4425,15.594,27,538.223,305.257,516.656,314.704
38736839,8.090,4425,15.594,28,549.617,397.755,516.489,386.908
38823638,8.089,4632,12.877,28,557.159,396.774,532.252,400.443
38827910,9.751,5304,0.862,27,1321.140,819.254,2083.926,843.752
38827910,9.751,5304,0.862,28,1386.528,933.838,1377.612,977.306
38827910,9.751,5304,0.862,29,2172.026,1606.687,2197.532,1616.461
38827910,9.751,5304,0.862,30,1630.341,1488.365,2078.039,2022.678
38827910,9.751,5304,0.862,31,1408.569,1119.949,1212.976,865.660
38827910,9.751,5304,0.862,32,1356.659,971.779,1394.519,928.079
38827910,9.751,5304,0.862,33,1375.470,1086.973,1292.125,909.804
38827910,9.751,5304,0.862,34,1779.683,1309.522,1712.453,1249.542
38827910,9.751,5304,0.862,35,1671.767,1376.571,1444.412,1109.809
38827910,9.751,5304,0.862,36,1241.597,903.504,1471.026,1148.285
38846515,10.316,6733,1.775,27,1743.350,1206.328,1764.574,1238.890
38846515,10.316,6733,1.775,28,1752.236,1285.172,1797.324,1293.255
38846515,10.316,6733,1.775,29,1627.161,1107.742,1658.076,1181.965
38846515,10.316,6733,1.775,30,1806.770,1344.603,1762.454,1310.366
38846515,10.316,6733,1.775,31,1670.815,1188.839,1626.957,1182.119
38846515,10.316,6733,1.775,32,1713.020,1253.765,1783.225,1262.520
38846515,10.316,6733,1.775,33,1750.912,1277.332,1781.262,1271.969
38846515,10.316,6733,1.775,34,1690.901,1222.399,1690.563,1225.265
38846515,10.316,6733,1.775,35,1749.344,1297.025,2316.002,1328.476
38846515,10.316,6733,1.775,36,1718.869,1215.316,1693.237,1258.203
38906005,9.605,5403,2.220,27,844.304,151.120,1020.846,194.979
38906005,9.605,5403,2.220,28,816.700,140.459,816.793,155.543
38906005,9.605,5403,2.220,29,818.375,157.924,807.493,149.351
38906005,9.605,5403,2.220,30,852.280,149.912,795.147,148.475
38906005,9.605,5403,2.220,31,828.554,155.343,790.694,139.526
38906005,9.605,5403,2.220,32,795.264,167.404,855.311,151.229
38906005,9.605,5403,2.220,33,824.672,155.093,880.483,167.650
38906005,9.605,5403,2.220,34,822.237,169.771,822.588,169.428
38906005,9.605,5403,2.220,35,825.411,162.873,891.148,179.649
38906005,9.605,5403,2.220,36,815.531,159.531,757.727,179.787
39015747,8.035,4421,17.110,27,583.393,355.346,549.065,348.551
39015747,8.035,4421,17.110,28,532.366,332.685,482.687,323.566
39017649,12.931,5653,1.563,29,5665.074,1307.067,5764.741,1202.178
39070579,8.078,4830,10.026,27,581.222,382.773,559.212,381.604
39070579,8.078,4830,10.026,29,580.595,414.994,557.312,412.520
39080180,8.283,5178,8.812,27,495.369,173.801,453.599,168.093
39080180,8.283,5178,8.812,28,521.656,200.339,436.375,154.362
39217819,8.077,4694,12.415,33,518.677,331.480,540.537,337.661
39727989,8.134,10539,3.428,33,387.994,75.529,429.686,87.237
39843617,8.083,3652,69.211,33,550.023,270.171,602.783,138.356
40047077,11.406,3327,0.388,30,8576.475,6742.185,8680.157,7076.481
40058565,10.006,7386,2.661,30,6970.550,1333.389,6991.712,1328.259
40082634,9.640,3320,0.366,30,1044.864,450.247,1248.230,476.287
40102926,6.667,7710,2.890,30,1982.995,1559.244,1996.333,1585.284
40104085,10.313,3351,0.288,30,1315.174,304.020,1540.242,334.572
40104905,8.060,3824,67.282,30,1044.549,1009.237,760.895,371.265
40181653,8.031,4066,42.438,30,643.147,302.642,487.979,116.645
40534361,8.004,6189,1.347,36,465.280,95.049,457.367,90.312
40556026,8.080,4843,10.875,36,505.240,280.507,555.792,287.072
40898510,13.012,3833,29.399,27,12741.720,2618.530,12092.257,2546.560
40898510,13.012,3833,29.399,29,12807.612,2886.648,11809.321,2681.853
40898510,13.012,3833,29.399,30,11051.064,2432.255,10688.707,2097.131
40898510,13.012,3833,29.399,31,14281.447,2897.096,13141.203,2954.824
40898510,13.012,3833,29.399,32,12849.116,3815.572,12004.120,2641.166
40898510,13.012,3833,29.399,33,11665.711,2488.774,11477.642,2413.247
40898510,13.012,3833,29.399,34,12179.212,3600.409,11407.559,3616.242
40898510,13.012,3833,29.399,35,11369.404,2415.152,10945.081,2282.987
40898510,13.012,3833,29.399,36,12766.141,2713.898,11888.216,2619.485
41035485,8.408,4784,11.657,27,632.721,343.453,569.338,328.966
41035485,8.408,4784,11.657,30,669.555,404.075,646.009,391.343
41035485,8.408,4784,11.657,31,620.857,357.309,598.600,391.056
41035485,8.408,4784,11.657,34,643.059,360.739,585.893,354.826
41227743,10.714,0,0.000,27,1508.398,293.087,1504.271,294.784
41227743,10.714,0,0.000,28,1563.036,295.695,1573.580,311.023
41259805,8.839,8359,1.798,27,3052.845,2555.321,3388.482,2872.542
41259805,8.839,8359,1.798,28,3149.931,3478.654,3281.318,3562.176
41259805,8.839,8359,1.798,29,3442.320,3730.152,3324.270,3640.383
41259805,8.839,8359,1.798,30,3241.983,3500.385,3302.661,3531.070
41259805,8.839,8359,1.798,31,3084.196,3370.531,3072.964,3359.124
41259805,8.839,8359,1.798,32,3075.253,3358.998,3141.655,3372.589
41259805,8.839,8359,1.798,33,3021.516,3340.336,3032.347,3322.599
41259805,8.839,8359,1.798,34,3034.538,3358.657,3047.117,3367.898
41259805,8.839,8359,1.798,35,3047.297,3350.940,3124.271,3453.424
41259805,8.839,8359,1.798,36,3176.719,3511.920,3187.729,3465.287
41464373,8.075,8904,2.153,27,448.089,94.049,396.859,70.665
41464373,8.075,8904,2.153,28,411.376,76.456,402.257,78.179
41464373,8.075,8904,2.153,29,440.810,90.367,411.563,75.730
41464373,8.075,8904,2.153,30,439.306,89.042,384.313,82.752
41464373,8.075,8904,2.153,31,421.109,82.350,372.465,68.299
41464373,8.075,8904,2.153,33,443.810,90.834,383.750,72.768
41464373,8.075,8904,2.153,34,428.219,82.914,384.114,74.779
41464373,8.075,8904,2.153,36,409.082,79.831,380.310,78.708
41488282,8.016,4371,26.935,27,490.493,196.803,409.046,120.190
41488282,8.016,4371,26.935,28,542.367,274.468,430.081,174.806
41488282,8.016,4371,26.935,30,565.725,323.274,430.960,174.033
41488282,8.016,4371,26.935,31,490.743,234.633,414.409,175.790
41488282,8.016,4371,26.935,33,528.946,301.756,473.733,258.851
41488282,8.016,4371,26.935,34,492.988,254.713,480.960,266.060
41488282,8.016,4371,26.935,36,510.853,247.480,395.744,156.129
41533357,6.073,6003,1.312,30,186.306,40.738,153.111,31.184
41533357,6.073,6003,1.312,31,189.587,38.981,148.327,31.982
41533357,6.073,6003,1.312,32,170.881,37.875,163.155,35.434
41533357,6.073,6003,1.312,33,191.616,43.380,150.620,29.278
41533357,6.073,6003,1.312,34,194.081,40.852,149.241,31.116
41533357,6.073,6003,1.312,35,194.806,61.443,186.210,41.321
41533357,6.073,6003,1.312,36,183.384,39.914,149.632,32.261
41832541,8.191,6415,1.431,29,451.893,83.644,561.862,330.766
41832541,8.191,6415,1.431,30,438.892,84.962,425.165,75.552
41862041,12.547,3124,0.320,29,5565.751,2693.144,5540.646,2624.552
41862041,12.547,3124,0.320,30,6346.012,2885.454,6211.495,2804.585
41898948,8.192,3900,30.010,29,610.173,438.030,632.548,210.687
41898948,8.192,3900,30.010,30,513.403,250.292,442.427,181.869
41954053,8.229,6996,3.340,29,3205.574,1642.882,3155.760,1640.040
41954053,8.229,6996,3.340,30,3421.511,1821.117,3409.488,1820.326
41956780,8.071,4746,9.709,29,528.493,327.510,520.039,329.526
41956780,8.071,4746,9.709,30,509.012,296.728,484.175,298.274
42013007,6.012,6585,1.333,29,231.837,139.053,199.854,138.105
42013007,6.012,6585,1.333,30,246.761,142.409,203.611,149.093
42071226,11.103,2973,0.169,29,3722.878,2987.790,3750.652,2994.701
42071226,11.103,2973,0.169,30,1983.750,371.965,1927.583,382.023
42634475,8.003,4557,21.432,33,464.625,272.339,492.749,279.207
42821097,13.186,5758,1.640,33,8014.139,1804.866,7833.243,1804.882
43085522,8.111,0,0.000,33,17288.238,12914.534,17363.383,12960.345
43399407,8.057,6052,1.269,29,455.187,89.173,420.781,80.942
43450958,8.371,4768,9.695,29,684.995,469.795,671.523,471.047
43472154,9.501,5316,0.905,32,2101.045,1326.693,2022.873,1179.885
43528564,8.154,6799,1.504,32,401.566,83.162,411.070,81.458
43529091,12.663,0,0.000,32,4806.534,1054.747,4782.311,1146.410
43605290,9.428,0,0.000,32,3625.364,1842.282,3639.922,1836.983
43646803,8.057,3816,62.659,32,612.476,457.544,784.209,369.377
43647325,10.441,6072,1.098,32,2836.985,2440.359,2852.714,2441.364
43648157,9.968,8799,1.620,32,2175.995,287.973,2177.247,266.406
43784522,8.005,7409,3.124,32,2879.170,1577.783,2875.838,1567.369
43788367,9.965,8403,1.590,32,1224.861,253.390,1255.304,217.637
43867000,8.068,6224,1.329,32,380.313,78.408,384.761,72.410
44568897,13.076,2823,0.124,35,9198.167,2557.424,9206.222,2522.575
44568897,13.076,2823,0.124,36,7413.207,1906.459,7318.027,1863.196
44646912,8.136,4817,11.071,31,514.208,248.821,464.274,241.487
44647343,8.063,4920,11.522,31,481.818,214.037,439.351,210.270
44678751,12.408,3201,0.336,31,65705.173,36318.328,66338.621,36679.193
44740052,8.012,6236,1.310,31,404.181,75.501,386.532,72.716
44745133,12.576,5549,1.636,31,5004.014,1001.014,4651.621,1247.279
44763021,8.183,5052,9.239,35,465.967,218.640,569.195,225.368
44763021,8.183,5052,9.239,36,463.824,194.247,448.172,191.390
44793036,11.449,0,0.000,31,6933.499,2809.010,6898.812,2787.471
44796001,8.048,3953,54.558,31,553.812,362.006,568.057,208.647
44796808,10.861,3555,0.493,31,2915.775,1765.111,2997.001,1827.943
44798313,13.158,50000,0.147,31,7277.134,1275.187,7480.372,1363.573
44843526,8.014,5556,10.081,35,471.368,285.385,603.493,384.237
44843526,8.014,5556,10.081,36,415.246,169.232,397.325,170.786
44890689,8.003,6134,1.660,31,398.718,78.901,381.116,112.743
44890689,8.003,6134,1.660,32,392.476,76.555,383.212,77.285
44892011,14.414,2825,0.130,31,31919.908,12878.649,31911.578,12755.399
44892011,14.414,2825,0.130,32,22328.842,4328.795,21795.787,4233.008
44984200,12.583,0,0.000,35,8544.945,3653.609,8638.247,3796.720
44984200,12.583,0,0.000,36,8992.542,3517.382,8834.369,3421.881
45302816,11.000,0,0.000,35,76181.293,59346.471,77161.297,60471.714
45302816,11.000,0,0.000,36,19717.131,12794.899,19894.453,12896.514
45362220,13.454,44230,0.185,35,10967.750,1900.830,10867.740,2742.758
45362220,13.454,44230,0.185,36,9201.197,1723.648,9040.394,1643.872
45605492,12.993,3111,0.314,35,13438.961,4825.325,13459.402,4772.582
45605492,12.993,3111,0.314,36,9088.349,2964.023,8940.782,3046.311
45631939,8.131,7800,3.860,35,5011.152,3206.834,5006.274,3325.589
45631939,8.131,7800,3.860,36,5070.464,3272.055,5042.924,3269.352
45637272,8.024,3746,103.929,35,549.765,415.889,493.108,226.732
45637272,8.024,3746,103.929,36,547.516,326.474,419.587,145.221
45877289,8.008,3352,74.488,35,797.626,662.869,851.343,696.911
45877289,8.008,3352,74.488,36,1991.352,936.186,2323.304,1332.855
45965273,13.285,3232,0.585,35,13010.234,8330.363,13527.251,8241.598
45965273,13.285,3232,0.585,36,11054.491,5988.622,10973.040,6108.517
46029665,11.023,3272,0.342,35,3650.415,2696.395,3781.241,2799.060
46029665,11.023,3272,0.342,36,3995.500,3043.232,3957.605,3097.253
46313387,8.416,3998,42.586,32,712.391,202.977,499.231,191.205
46528984,8.119,7759,2.116,32,1404.277,676.677,1406.995,673.029
46556373,8.014,10517,2.903,32,378.374,69.724,384.897,71.367
46625172,12.124,3420,0.568,32,8641.733,4676.641,8594.899,4683.592
46627262,8.073,7963,2.403,33,399.110,70.983,404.058,71.709
46746210,8.201,7072,2.341,35,476.738,137.224,536.079,145.980
46802551,4.706,5772,1.767,35,141.795,57.426,125.149,73.775
46825125,9.878,3471,0.384,35,1097.760,298.701,1294.049,290.054
46882077,8.005,6454,3.708,35,451.367,147.931,509.362,140.669
46955439,8.064,6517,1.348,35,878.672,785.171,900.027,778.784
47091310,8.054,4829,10.601,35,554.679,277.302,589.367,278.209
47143814,16.158,0,0.000,35,84807.329,17225.880,83783.261,17701.721
47279259,8.119,9656,6.962,32,442.256,162.532,497.668,116.153
47316976,8.972,6530,2.021,28,628.607,151.304,788.211,170.775
47330872,14.869,0,0.000,35,13348.569,2335.695,13499.379,2633.892
47355413,15.791,50000,0.147,28,68007.305,13235.013,70490.092,14253.328
47377536,13.704,33150,0.146,35,12557.168,2439.991,12505.621,2702.258
47384065,8.020,6087,1.081,35,421.866,129.024,760.457,630.076
47389790,8.016,4304,33.653,28,478.199,252.590,502.873,162.300
47423224,9.782,3172,0.230,29,4258.825,3762.519,4291.719,3762.006
47423287,8.325,4675,7.797,29,568.647,297.942,621.019,294.290
47424873,11.112,3191,0.474,28,5043.514,4482.599,5112.459,4206.585
47481377,15.338,0,0.000,35,47960.367,9064.646,48145.700,8746.528
47481377,15.338,0,0.000,36,58399.756,45751.788,66021.927,56997.448
47525799,11.032,4880,0.711,29,1816.951,359.263,1907.226,351.826
47525961,8.053,7048,2.604,29,3420.650,2317.342,3431.516,2330.357
47527590,16.280,5581,0.570,29,180954.531,125130.713,181746.438,127171.800
47632865,8.010,3906,51.976,33,994.259,466.211,381.202,94.211
47632865,8.010,3906,51.976,34,464.069,154.073,392.866,103.350
47766326,9.214,7778,2.047,33,4803.584,2177.735,4784.757,2179.962
47773671,8.009,5159,14.260,33,520.573,235.635,430.846,229.450
47860986,8.428,4745,19.993,33,628.708,337.990,546.332,320.915
47911178,9.791,6386,1.346,33,1916.779,1525.945,1864.466,1500.379
48094866,10.431,7683,2.439,33,4424.849,1364.570,4406.861,1371.627
48162585,8.017,0,0.000,35,483.350,233.986,575.910,232.325
48162585,8.017,0,0.000,36,466.102,216.909,438.103,211.373
48273292,8.063,0,0.000,35,467.050,212.903,522.972,220.787
48330947,9.795,7428,1.953,35,899.662,172.068,1121.468,309.203
48332275,8.207,4695,12.464,36,531.391,305.860,526.744,309.427
48337030,15.578,0,0.000,35,72831.012,13025.853,72191.149,13401.054
48337030,15.578,0,0.000,36,62190.909,11034.796,60488.816,10717.038
48523939,10.058,0,0.000,33,1352.125,542.350,1291.250,530.404
48650392,8.537,3518,106.935,33,808.109,268.276,602.992,310.107
48784515,8.078,4563,11.232,36,582.708,397.171,567.907,396.163
48838982,8.012,3947,38.016,27,753.453,239.464,459.024,121.021
48938394,12.423,0,0.000,27,4657.574,806.193,4573.048,787.477
48939546,16.088,50000,0.147,27,137028.143,69077.231,135709.256,69635.406
48943694,15.903,0,0.000,36,74276.678,13404.827,75902.149,14134.492
49003307,8.386,4704,8.788,36,575.986,321.230,548.235,321.609
49014807,10.502,8747,1.519,33,1966.528,316.183,1913.170,299.673
49044857,8.019,4920,3.736,36,420.775,124.165,410.524,122.131
49078844,8.032,4823,10.951,33,578.426,408.006,553.260,405.462
49314893,10.226,11877,2.208,33,1254.280,363.433,1243.014,265.374
49427200,13.906,0,0.000,36,22439.592,7656.047,21565.501,5698.402
49504409,11.723,6623,1.759,36,9348.835,9804.711,9026.211,9403.276
49544659,13.374,3208,0.249,36,33376.612,26142.985,33393.577,25744.043
49557013,8.703,6326,1.252,29,604.796,290.814,663.882,290.811
49593799,11.393,3229,0.257,30,6607.252,3721.214,6577.716,3715.130
49609982,8.213,5972,2.120,33,532.851,165.800,943.543,232.125
49618208,8.198,4646,19.715,30,527.650,304.733,486.216,306.016
49672084,11.041,3322,0.387,33,4058.999,2056.090,3962.212,1975.849
49687373,10.813,0,0.000,29,2895.539,580.795,2938.672,587.631
49710392,8.162,5150,7.160,29,1694.842,1594.757,1654.795,1547.102
49711130,13.574,50000,0.147,29,12342.284,2691.549,12491.356,2538.301
49771472,8.150,3987,72.517,33,475.446,243.348,391.754,114.958
49801622,8.042,5242,2.578,31,444.166,100.192,421.601,102.360
49818005,9.356,7304,1.675,31,766.384,143.371,831.314,155.749
49831913,5.791,5854,1.052,33,143.797,36.258,126.609,28.864
49901469,8.606,3952,78.233,31,700.994,287.715,833.133,513.249
49908357,8.128,4558,12.146,31,537.446,270.586,574.031,366.258
49927077,9.558,10127,2.301,34,818.227,149.017,833.819,156.821
50106987,12.684,9701,5.293,34,5674.805,1667.431,5453.850,1679.608
50107996,8.026,4072,53.783,34,430.018,135.966,409.220,106.145
50312495,9.814,5573,1.139,27,925.923,175.174,928.209,170.171
50312495,9.814,5573,1.139,28,910.684,161.276,949.486,165.395
50312495,9.814,5573,1.139,29,918.204,189.025,897.729,186.968
50365310,9.604,10249,2.170,34,841.625,196.657,846.630,191.764
50379749,8.133,7372,2.282,27,2222.011,502.803,2215.642,501.231
50379749,8.133,7372,2.282,28,2269.050,586.601,2260.819,578.721
50379749,8.133,7372,2.282,29,2256.407,570.915,2237.026,577.605
50385872,15.012,0,0.000,27,31301.845,5987.766,31420.782,6148.082
50385872,15.012,0,0.000,28,26719.186,4843.287,25780.709,4923.926
50620873,13.986,0,0.000,32,85341.111,56843.676,78750.588,41881.733
50622172,8.019,0,0.000,32,393.590,83.100,413.205,91.862
50712784,10.558,6410,1.595,34,1605.311,830.724,1630.007,839.265
50716374,14.122,0,0.000,34,17437.862,3991.256,17397.499,4708.467
50719221,8.069,7529,1.672,34,1562.515,394.265,1570.043,388.635
50719539,9.559,3666,0.529,34,830.225,178.651,918.404,194.811
50722946,9.198,10204,1.839,32,666.735,119.538,812.506,148.544
50724937,8.671,6859,6.618,32,14304.326,15936.332,14352.035,15857.249
50745567,11.283,3077,0.505,32,8303.378,6828.467,8343.253,6851.235
50745582,9.276,0,0.000,32,9440.592,10140.140,9510.529,10082.610
50748079,8.889,0,0.000,32,562.572,109.417,606.541,129.806
50753571,9.762,11191,2.484,34,838.136,143.276,874.410,171.633
50789967,8.022,0,0.000,32,1355.810,1201.780,1364.290,1204.820
50794045,8.972,11666,1.748,32,590.995,119.027,635.307,126.170
50836040,8.126,4591,19.099,34,491.760,320.606,504.172,306.526
50984707,8.028,3996,42.890,33,451.842,236.841,434.707,146.491
50993470,11.643,6107,1.089,33,3090.027,1471.148,3063.661,1469.338
51159255,10.685,0,0.000,33,5311.236,4340.328,5303.793,4334.968
51254335,8.043,4347,22.028,34,465.010,255.998,493.250,253.745
51407062,8.044,9133,4.664,33,619.034,446.998,629.594,442.768
51510104,8.004,7563,1.793,34,722.937,138.502,721.531,142.002
51915236,15.736,0,0.000,35,65013.349,12115.983,63549.563,12237.663
51997447,10.276,8300,1.618,33,2427.627,315.487,2407.041,295.877
52046778,8.014,0,0.000,33,653.684,529.485,640.818,530.182
52118080,11.483,4975,0.966,29,2359.375,428.635,2351.230,424.021
52120817,8.219,4623,15.543,27,545.776,303.699,520.813,302.753
52120817,8.219,4623,15.543,29,619.167,449.929,587.670,433.542
52121469,7.500,3424,0.515,29,376.324,117.436,334.716,87.752
52122434,8.157,4048,25.838,27,526.927,266.173,488.037,267.098
52122434,8.157,4048,25.838,28,502.003,300.161,444.415,250.061
52122434,8.157,4048,25.838,29,500.305,272.143,515.728,315.353
52204645,10.854,4916,0.743,28,1649.130,300.606,1580.305,288.544
52204645,10.854,4916,0.743,29,1599.337,298.724,1541.665,358.924
52244325,8.258,5004,7.335,29,510.680,230.566,484.968,192.492
52257720,9.452,6759,1.542,29,796.114,147.761,770.550,135.857
52258534,7.722,7034,2.780,29,4656.386,3735.422,4592.366,3698.966
52315037,15.134,0,0.000,27,28884.718,5731.957,28825.678,5914.061
52315037,15.134,0,0.000,28,24510.803,4199.336,24071.274,4181.956
52315037,15.134,0,0.000,29,27664.628,5113.456,27808.774,5298.215
52368076,10.198,5280,0.852,28,1121.177,256.579,1668.290,350.746
52452438,11.468,6142,1.094,33,2252.956,406.635,2157.430,444.680
52455342,8.030,4738,8.521,33,502.135,309.666,473.885,303.252
52455342,8.030,4738,8.521,34,524.206,333.630,503.640,333.793
52503489,8.017,4042,24.027,33,437.771,242.462,417.391,238.764
52640302,12.051,5652,1.095,33,5809.056,3245.359,5846.254,3177.696
52640302,12.051,5652,1.095,34,6787.957,3570.930,6526.204,3633.198
52687259,5.444,6306,1.191,33,146.740,33.349,106.774,26.811
52687259,5.444,6306,1.191,34,210.772,46.888,116.814,26.340
52689469,13.637,6534,1.734,33,9218.308,1885.996,9138.246,1898.869
52689469,13.637,6534,1.734,34,10682.657,2294.336,11175.375,2361.248
52748241,8.014,6739,1.953,33,410.289,76.261,408.565,72.849
52915165,9.922,6106,1.459,33,958.154,172.376,955.343,175.943
53189332,10.990,6303,1.415,36,1830.539,660.500,1970.708,665.163
53208154,8.105,6380,2.841,36,413.520,85.476,478.209,92.437
