ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
48939546,16.088,50000,0.147,27,137028.143,69077.231,136631.161,69981.270
48943694,15.903,0,0.000,36,74276.678,13404.827,76774.076,14339.503
49003307,8.386,4704,8.788,36,575.986,321.230,545.194,320.437
49014807,10.502,8747,1.519,33,1966.528,316.183,1908.808,295.549
49044857,8.019,4920,3.736,36,420.775,124.165,408.245,122.616
49078844,8.032,4823,10.951,33,578.426,408.006,552.367,406.493
49314893,10.226,11877,2.208,33,1254.280,363.433,1219.509,256.410
49427200,13.906,0,0.000,36,22439.592,7656.047,21723.302,5675.926
49504409,11.723,6623,1.759,36,9348.835,9804.711,9023.598,9406.930
49544659,13.374,3208,0.249,36,33376.612,26142.985,33426.665,25727.578
49557013,8.703,6326,1.252,29,604.796,290.814,665.749,291.697
49593799,11.393,3229,0.257,30,6607.252,3721.214,6632.866,3700.361
49609982,8.213,5972,2.120,33,532.851,165.800,943.631,236.935
49618208,8.198,4646,19.715,30,527.650,304.733,483.325,305.550
49672084,11.041,3322,0.387,33,4058.999,2056.090,3965.878,1983.249
49687373,10.813,0,0.000,29,2895.539,580.795,2937.289,595.596
49710392,8.162,5150,7.160,29,1694.842,1594.757,1655.705,1546.226
49711130,13.574,50000,0.147,29,12342.284,2691.549,12630.210,2581.481
49771472,8.150,3987,72.517,33,475.446,243.348,388.458,113.786
49801622,8.042,5242,2.578,31,444.166,100.192,418.847,100.610
49818005,9.356,7304,1.675,31,766.384,143.371,818.674,151.974
49831913,5.791,5854,1.052,33,143.797,36.258,127.187,28.802
49901469,8.606,3952,78.233,31,700.994,287.715,808.909,515.018
49908357,8.128,4558,12.146,31,537.446,270.586,569.289,364.789
49927077,9.558,10127,2.301,34,818.227,149.017,828.520,154.251
50106987,12.684,9701,5.293,34,5674.805,1667.431,5503.573,1674.437
50107996,8.026,4072,53.783,34,430.018,135.966,408.248,105.950
50312495,9.814,5573,1.139,27,925.923,175.174,920.242,169.313
50312495,9.814,5573,1.139,28,910.684,161.276,933.789,159.721
50312495,9.814,5573,1.139,29,918.204,189.025,891.767,183.342
50365310,9.604,10249,2.170,34,841.625,196.657,841.171,195.525
50379749,8.133,7372,2.282,27,2222.011,502.803,2216.250,502.230
50379749,8.133,7372,2.282,28,2269.050,586.601,2262.431,582.858
50379749,8.133,7372,2.282,29,2256.407,570.915,2237.466,580.200
50385872,15.012,0,0.000,27,31301.845,5987.766,31654.548,6161.136
50385872,15.012,0,0.000,28,26719.186,4843.287,26075.136,4951.258
50620873,13.986,0,0.000,32,85341.111,56843.676,79504.296,41924.566
50622172,8.019,0,0.000,32,393.590,83.100,415.397,91.595
50712784,10.558,6410,1.595,34,1605.311,830.724,1619.343,837.415
50716374,14.122,0,0.000,34,17437.862,3991.256,17645.618,4697.773
50719221,8.069,7529,1.672,34,1562.515,394.265,1569.547,387.336
50719539,9.559,3666,0.529,34,830.225,178.651,910.854,192.911
50722946,9.198,10204,1.839,32,666.735,119.538,813.522,149.264
50724937,8.671,6859,6.618,32,14304.326,15936.332,14351.840,15860.567
50745567,11.283,3077,0.505,32,8303.378,6828.467,8336.443,6846.401
50745582,9.276,0,0.000,32,9440.592,10140.140,9508.589,10081.085
50748079,8.889,0,0.000,32,562.572,109.417,607.106,128.861
50753571,9.762,11191,2.484,34,838.136,143.276,871.586,169.319
50789967,8.022,0,0.000,32,1355.810,1201.780,1365.529,1205.823
50794045,8.972,11666,1.748,32,590.995,119.027,635.002,124.619
50836040,8.126,4591,19.099,34,491.760,320.606,507.805,306.212
50984707,8.028,3996,42.890,33,451.842,236.841,437.643,147.157
50993470,11.643,6107,1.089,33,3090.027,1471.148,3044.444,1462.355
51159255,10.685,0,0.000,33,5311.236,4340.328,5293.621,4345.563
51254335,8.043,4347,22.028,34,465.010,255.998,494.083,254.129
51407062,8.044,9133,4.664,33,619.034,446.998,632.286,442.669
51510104,8.004,7563,1.793,34,722.937,138.502,721.805,141.860
51915236,15.736,0,0.000,35,65013.349,12115.983,63476.168,12295.000
51997447,10.276,8300,1.618,33,2427.627,315.487,2412.005,295.145
52046778,8.014,0,0.000,33,653.684,529.485,640.377,530.040
52118080,11.483,4975,0.966,29,2359.375,428.635,2373.014,430.040
52120817,8.219,4623,15.543,27,545.776,303.699,517.322,304.385
52120817,8.219,4623,15.543,29,619.167,449.929,577.762,433.354
52121469,7.500,3424,0.515,29,376.324,117.436,327.292,87.076
52122434,8.157,4048,25.838,27,526.927,266.173,482.283,266.278
52122434,8.157,4048,25.838,28,502.003,300.161,442.968,250.951
52122434,8.157,4048,25.838,29,500.305,272.143,508.100,313.389
52204645,10.854,4916,0.743,28,1649.130,300.606,1576.063,285.050
52204645,10.854,4916,0.743,29,1599.337,298.724,1537.335,361.178
52244325,8.258,5004,7.335,29,510.680,230.566,476.205,191.794
52257720,9.452,6759,1.542,29,796.114,147.761,761.730,135.793
52258534,7.722,7034,2.780,29,4656.386,3735.422,4591.764,3701.993
52315037,15.134,0,0.000,27,28884.718,5731.957,29175.613,5998.638
52315037,15.134,0,0.000,28,24510.803,4199.336,24323.525,4213.661
52315037,15.134,0,0.000,29,27664.628,5113.456,28288.227,5312.784
52368076,10.198,5280,0.852,28,1121.177,256.579,1667.231,367.452
52452438,11.468,6142,1.094,33,2252.956,406.635,2176.155,445.103
52455342,8.030,4738,8.521,33,502.135,309.666,472.201,303.305
52455342,8.030,4738,8.521,34,524.206,333.630,499.830,333.265
52503489,8.017,4042,24.027,33,437.771,242.462,414.009,237.217
52640302,12.051,5652,1.095,33,5809.056,3245.359,5868.169,3165.217
52640302,12.051,5652,1.095,34,6787.957,3570.930,6561.509,3636.190
52687259,5.444,6306,1.191,33,146.740,33.349,108.126,27.119
52687259,5.444,6306,1.191,34,210.772,46.888,118.009,26.313
52689469,13.637,6534,1.734,33,9218.308,1885.996,9257.196,1906.816
52689469,13.637,6534,1.734,34,10682.657,2294.336,11370.197,2370.952
52748241,8.014,6739,1.953,33,410.289,76.261,410.067,72.382
52915165,9.922,6106,1.459,33,958.154,172.376,954.902,177.409
53189332,10.990,6303,1.415,36,1830.539,660.500,1957.678,657.301
53208154,8.105,6380,2.841,36,413.520,85.476,484.620,93.188
53210555,12.611,5799,1.628,36,5447.901,939.926,5479.889,997.875
53211451,13.265,0,0.000,36,8368.445,1831.046,8438.314,1832.902
53398846,8.014,4916,11.248,33,472.359,267.294,446.349,265.461
53410903,8.003,4864,25.714,33,434.923,219.175,421.359,195.659
53417036,8.287,5555,0.984,33,6211.218,6901.423,6178.695,6833.604
53458803,11.866,5711,1.230,33,3450.926,1775.807,3414.397,1750.369
53458803,11.866,5711,1.230,34,3619.507,1611.744,3587.977,1613.267
53575889,8.191,3483,59.583,36,556.880,298.161,494.214,197.443
53601817,8.886,3613,0.535,33,666.610,110.225,613.229,164.236
53688090,5.415,5621,1.586,33,160.081,42.091,121.777,35.022
53688090,5.415,5621,1.586,34,183.678,46.005,127.852,43.014
53735810,11.248,7051,1.477,36,2268.621,1161.788,2199.541,1154.076
53750200,12.231,6405,1.628,33,3883.720,813.535,3848.885,840.243
53750200,12.231,6405,1.628,34,3977.377,908.638,4064.417,920.266
53783180,8.079,6768,2.370,28,440.588,131.544,479.598,125.693
53826859,14.594,0,0.000,33,35402.447,5525.963,35130.687,5311.259
53859027,8.130,4890,11.059,36,538.396,258.148,479.020,242.944
53939120,8.155,7275,1.982,28,713.798,408.669,736.537,407.888
53958105,8.041,6182,1.159,36,404.802,76.413,384.596,67.756
53976522,8.029,4360,19.336,28,545.204,334.077,601.063,307.300
53992917,8.127,5989,1.328,28,440.679,88.691,478.436,93.940
53994275,8.052,6337,1.159,28,568.917,133.108,514.642,134.312
54002556,11.623,5076,0.829,30,2566.950,732.987,2645.695,728.828
54003038,10.459,3294,0.295,30,2326.396,1261.713,2498.972,1344.055
54003108,10.043,7894,2.765,30,9495.322,3703.031,9528.621,3701.289
54111065,8.000,6140,1.724,36,398.424,84.516,391.154,79.046
54137341,4.667,0,0.000,34,328.072,77.630,445.800,120.834
54147487,9.537,3509,0.917,36,3066.121,2285.910,2930.952,2086.174
54257694,9.190,3582,0.434,36,725.394,151.868,731.617,151.697
54357101,8.384,10419,4.353,36,481.995,119.499,459.947,113.020
54698149,13.710,50000,0.147,34,14092.227,2373.507,14219.765,2581.037
54869684,8.037,4283,20.880,34,488.369,323.337,526.107,327.916
54957535,10.246,7119,2.124,34,26644.388,26387.503,26635.595,26365.293
54959262,9.115,3493,0.466,35,731.543,142.395,960.399,186.864
54962786,8.140,4425,17.004,35,547.699,344.103,635.328,355.877
55003990,11.683,0,0.000,35,27205.411,9371.837,29086.556,9742.262
55004738,8.836,4306,10.338,36,788.388,533.294,908.673,551.967
55011010,9.121,6603,1.583,35,655.514,129.373,890.722,172.596
55148907,8.035,8874,1.981,36,387.238,77.614,465.701,88.963
55224097,14.377,34501,0.160,36,21039.128,4520.473,21519.905,4286.437
55269690,11.109,4975,0.776,27,8509.667,7002.980,9122.025,7356.575
55269690,11.109,4975,0.776,28,5687.841,6046.589,5810.136,6053.439
55269690,11.109,4975,0.776,29,3976.615,3930.619,3950.246,3900.713
55269690,11.109,4975,0.776,30,4514.702,4678.880,4803.359,4694.663
55269690,11.109,4975,0.776,31,4480.386,4507.138,4888.565,4662.458
55269690,11.109,4975,0.776,32,5102.562,5301.537,5322.610,5415.605
55269690,11.109,4975,0.776,33,5542.988,5874.315,5616.045,5905.377
55269690,11.109,4975,0.776,34,6001.430,6326.534,6233.821,6551.680
55269690,11.109,4975,0.776,35,6615.223,6868.185,6978.776,7236.686
55269690,11.109,4975,0.776,36,6668.231,7206.349,8557.018,8047.563
55272404,7.222,6195,1.362,29,313.863,63.691,262.514,68.857
55272404,7.222,6195,1.362,30,322.175,59.386,252.639,45.074
55272404,7.222,6195,1.362,31,304.812,58.703,257.065,48.207
55272404,7.222,6195,1.362,32,283.730,53.437,273.476,52.380
55272404,7.222,6195,1.362,33,300.809,57.440,266.117,50.790
55272404,7.222,6195,1.362,34,303.875,62.233,265.423,48.877
55272404,7.222,6195,1.362,35,342.606,73.362,304.154,65.127
55272404,7.222,6195,1.362,36,323.984,62.529,247.311,50.125
55383975,11.259,5355,1.042,27,2201.132,909.074,2172.325,917.445
55383975,11.259,5355,1.042,28,1884.272,336.736,1859.097,343.771
55401680,8.000,4384,22.370,27,513.693,272.014,485.798,274.212
55401680,8.000,4384,22.370,28,487.766,289.447,460.978,282.694
55401680,8.000,4384,22.370,29,504.959,304.900,464.923,270.073
55401680,8.000,4384,22.370,30,485.624,298.733,476.869,295.452
55401680,8.000,4384,22.370,32,501.897,321.825,502.233,313.218
55401680,8.000,4384,22.370,33,481.795,285.599,467.245,286.099
55401680,8.000,4384,22.370,34,512.646,344.513,490.264,327.237
55401680,8.000,4384,22.370,35,491.477,281.745,521.748,276.490
55401680,8.000,4384,22.370,36,485.645,287.046,438.266,288.364
55440820,8.388,8474,2.022,31,466.494,90.679,450.646,86.416
55443242,8.323,4444,25.310,31,500.827,235.458,575.162,321.071
55452078,10.341,3886,0.576,27,1260.094,214.849,1212.283,213.416
55452078,10.341,3886,0.576,28,1215.435,223.356,1203.875,219.166
55452078,10.341,3886,0.576,29,1218.935,242.980,1159.379,251.530
55452078,10.341,3886,0.576,30,1235.761,223.993,1186.979,215.749
55452078,10.341,3886,0.576,31,1188.281,218.766,1153.018,220.176
55452078,10.341,3886,0.576,32,1196.773,214.399,1230.480,218.229
55452078,10.341,3886,0.576,34,1173.311,209.225,1147.177,231.733
55452078,10.341,3886,0.576,35,1235.967,230.177,1307.956,234.992
55452078,10.341,3886,0.576,36,1263.607,217.997,1238.383,246.128
55478693,8.013,4798,8.110,27,518.752,319.592,499.595,320.909
55478693,8.013,4798,8.110,28,503.782,312.772,481.692,312.864
55478693,8.013,4798,8.110,29,532.820,327.183,497.276,318.868
55478693,8.013,4798,8.110,30,509.103,297.583,473.874,292.627
55478693,8.013,4798,8.110,31,503.643,310.728,504.298,306.004
55478693,8.013,4798,8.110,32,545.066,341.037,533.255,332.381
55478693,8.013,4798,8.110,33,494.989,305.998,503.175,308.994
55478693,8.013,4798,8.110,34,536.159,319.736,484.611,315.017
55478693,8.013,4798,8.110,35,527.797,338.611,536.647,341.265
55478693,8.013,4798,8.110,36,527.865,296.786,466.905,308.528
55489195,8.066,6343,1.893,31,406.088,83.005,424.889,93.886
55523561,8.220,3699,82.295,27,991.230,198.622,737.372,542.661
55523561,8.220,3699,82.295,28,880.586,685.252,1103.224,713.503
55523561,8.220,3699,82.295,29,5458.307,2383.765,741.076,522.161
55523561,8.220,3699,82.295,30,717.549,456.694,503.071,314.448
55523561,8.220,3699,82.295,32,699.818,321.164,670.241,250.369
55523561,8.220,3699,82.295,33,775.890,350.287,2600.178,1117.425
55523561,8.220,3699,82.295,34,1054.832,279.234,443.688,145.633
55523561,8.220,3699,82.295,36,514.747,217.061,658.822,457.021
55525572,9.847,5824,2.044,27,962.997,181.888,932.067,192.062
55525572,9.847,5824,2.044,28,932.404,173.896,929.570,171.786
55557707,10.767,3982,0.584,27,1596.708,280.314,1541.059,276.361
55557707,10.767,3982,0.584,28,1513.926,286.811,1474.192,285.219
55557707,10.767,3982,0.584,29,1500.258,268.802,1423.464,259.122
55557707,10.767,3982,0.584,30,1530.164,288.339,1466.881,277.131
55557707,10.767,3982,0.584,31,1564.839,297.534,1486.480,274.804
55557707,10.767,3982,0.584,32,1498.513,275.575,1484.209,265.625
55557707,10.767,3982,0.584,33,1456.380,257.849,1454.197,298.868
55557707,10.767,3982,0.584,34,1505.777,257.487,1456.744,253.186
55557707,10.767,3982,0.584,35,1528.552,277.410,1644.133,304.266
55557707,10.767,3982,0.584,36,1565.013,279.003,1481.570,264.367
55604274,8.040,4957,10.452,27,543.760,336.157,520.282,336.733
55604274,8.040,4957,10.452,28,530.810,353.694,509.393,344.021
55604274,8.040,4957,10.452,29,556.131,375.253,526.892,362.336
55604274,8.040,4957,10.452,30,542.132,356.714,504.158,351.241
55604274,8.040,4957,10.452,31,541.380,349.558,510.277,348.868
55604274,8.040,4957,10.452,32,532.880,359.105,535.050,353.597
55604274,8.040,4957,10.452,33,535.081,351.714,535.558,351.041
55604274,8.040,4957,10.452,34,518.173,297.805,495.166,298.890
55604274,8.040,4957,10.452,35,535.917,353.476,568.762,357.607
55604274,8.040,4957,10.452,36,539.056,360.628,516.479,384.757
55604374,11.834,3849,0.604,29,2756.433,512.874,2629.176,486.237
55604374,11.834,3849,0.604,30,2685.806,494.743,2654.655,505.178
55604374,11.834,3849,0.604,31,2771.734,491.158,2800.210,564.155
55604374,11.834,3849,0.604,32,2617.163,467.100,2546.370,474.369
55604374,11.834,3849,0.604,33,2638.697,473.360,2560.963,455.955
55604374,11.834,3849,0.604,34,2772.432,511.295,3833.824,661.144
55604374,11.834,3849,0.604,35,2716.728,488.893,2739.892,499.403
55604374,11.834,3849,0.604,36,2728.787,511.784,2670.123,574.060
55650407,15.034,0,0.000,29,26286.297,4490.240,26121.786,4464.891
55650407,15.034,0,0.000,30,25891.531,4988.136,28003.883,6050.857
55650407,15.034,0,0.000,31,25834.406,4669.674,26493.691,5537.921
55650407,15.034,0,0.000,32,23908.522,4493.891,23934.506,4652.326
55650407,15.034,0,0.000,33,23733.983,4355.429,23388.125,4348.091
55650407,15.034,0,0.000,34,23418.540,4032.912,23547.234,4265.295
55650407,15.034,0,0.000,35,24306.636,4526.935,24669.133,4585.349
55650407,15.034,0,0.000,36,28700.288,5078.416,30166.583,5201.309
55650590,12.431,3383,0.352,27,4387.807,1015.942,4371.788,1325.426
55650590,12.431,3383,0.352,28,4183.740,768.759,4017.784,771.952
55650590,12.431,3383,0.352,29,3912.532,693.844,3807.465,680.001
55650590,12.431,3383,0.352,30,4056.579,742.713,4051.475,705.560
55650590,12.431,3383,0.352,31,3980.194,705.022,3939.122,747.958
55650590,12.431,3383,0.352,32,3846.825,807.420,3711.655,820.671
55650590,12.431,3383,0.352,33,3897.995,774.532,3804.493,719.705
55650590,12.431,3383,0.352,34,4083.968,741.008,4016.891,732.991
55650590,12.431,3383,0.352,35,4048.512,870.738,3954.669,759.104
55650590,12.431,3383,0.352,36,4420.969,738.541,4388.693,1050.726
55652896,11.575,5026,0.802,27,2615.252,1141.247,2657.769,1130.402
55652896,11.575,5026,0.802,28,2335.734,553.638,4908.692,962.807
55652896,11.575,5026,0.802,29,2530.317,1239.695,2466.937,1253.952
55652896,11.575,5026,0.802,30,2571.888,1221.097,2506.944,1215.490
55652896,11.575,5026,0.802,31,2550.982,1226.472,2517.147,1226.977
55652896,11.575,5026,0.802,32,2488.605,1156.747,2493.658,1176.222
55652896,11.575,5026,0.802,33,2257.212,511.779,2257.644,490.968
55652896,11.575,5026,0.802,34,2358.216,617.481,2260.837,568.329
55652896,11.575,5026,0.802,35,2558.930,1261.406,2542.533,1291.115
55652896,11.575,5026,0.802,36,2649.652,1291.504,2622.908,1304.334
55855898,7.829,7972,1.664,30,1395.001,385.181,1444.006,354.158
55856762,16.394,0,0.000,30,73776.893,13289.556,84450.513,16057.482
55857159,8.020,4834,10.520,30,544.880,337.789,502.861,332.547
55891715,8.081,4614,8.334,31,503.376,296.484,477.171,290.292
55892397,8.011,4753,10.620,31,534.638,321.574,494.943,304.251
55935205,8.026,8278,2.008,32,1738.128,720.092,1739.394,734.294
55977436,15.226,0,0.000,32,32832.462,6004.783,33222.239,6732.748
55997020,13.325,0,0.000,32,6761.358,1216.491,6766.039,1332.209
55997717,8.305,3579,0.468,32,472.322,98.233,447.947,95.588
56097074,8.041,4972,9.102,32,499.453,278.877,470.258,274.968
56124677,14.573,31000,0.180,32,28134.616,6862.782,28726.943,7240.456
56380389,16.375,5689,0.638,34,141473.830,50950.762,146951.184,51047.619
56651942,13.327,0,0.000,35,7379.675,1514.899,7279.086,1324.381
56719902,7.235,5125,1.097,35,373.806,178.399,453.211,235.714
57065259,16.509,0,0.000,36,149841.443,37374.612,157307.714,40486.097
57151429,9.946,3837,1.065,36,6516.499,6388.868,5325.165,4368.045
57151431,9.968,3824,1.065,36,6671.946,6563.964,6081.490,5796.802
57183663,8.066,6099,3.961,36,402.329,114.965,403.463,113.629
57450390,8.125,6355,2.057,36,403.087,86.311,404.456,77.775
57515696,8.109,4676,16.188,36,538.167,374.303,524.095,359.902
57654763,7.807,3605,0.469,36,364.449,66.819,369.688,65.361
57690839,8.077,3744,51.099,36,745.700,624.156,468.334,277.972
57694511,8.337,4910,10.910,36,539.059,298.240,540.839,299.104
59534248,8.240,8450,2.852,34,748.656,510.782,668.952,560.732
59537338,8.665,3819,48.961,33,590.451,125.273,816.440,223.294
59651924,8.006,5062,7.045,33,426.995,174.348,413.525,175.165
59651924,8.006,5062,7.045,34,474.271,185.412,416.095,188.338
59712275,8.004,10951,3.258,33,2938.803,3105.837,2910.202,3078.627
59713507,8.060,5143,11.020,33,470.611,220.632,489.400,214.001
59730055,8.173,4671,19.314,34,538.126,315.670,489.013,311.431
59843967,12.763,5312,0.983,33,5920.824,2633.467,5987.655,2651.176
59858193,8.043,3821,69.624,33,454.815,234.792,383.134,100.986
59858193,8.043,3821,69.624,34,1009.479,310.570,405.109,159.167
59858193,8.043,3821,69.624,35,627.906,494.013,544.809,271.475
59938994,9.734,7595,1.724,33,2262.776,492.566,2287.121,488.374
60073830,8.062,3848,47.475,33,473.114,139.815,535.674,206.344
60073830,8.062,3848,47.475,35,470.980,229.993,507.130,198.862
60343602,8.051,10164,2.262,33,404.591,89.517,365.749,83.813
60345912,8.014,4995,10.272,33,544.842,365.718,517.083,367.625
60369861,8.221,5025,6.161,28,553.068,221.660,588.790,214.723
60423761,8.031,7908,3.863,34,800.381,682.477,752.103,661.654
60423761,8.031,7908,3.863,35,783.346,679.540,809.129,655.519
60683473,8.269,9397,3.985,35,445.580,102.809,520.280,107.886
60764070,10.362,0,0.000,35,6196.887,4100.429,6367.091,4155.844
60862986,8.102,8303,3.939,35,2295.197,1998.407,2305.965,1988.725
60876518,8.015,4664,11.475,32,570.811,407.800,590.638,406.999
60878787,8.111,3925,32.070,32,471.635,210.022,498.803,195.650
60879640,14.131,50000,0.147,32,18334.160,3490.225,18202.849,3557.228
60905900,3.845,4882,23.422,32,197.688,186.231,200.351,202.999
60907492,15.328,31000,0.180,35,44381.749,8265.822,45241.103,8399.101
60982057,8.144,5003,4.326,35,465.751,153.180,540.286,154.521
61004258,6.390,8413,3.247,35,436.906,188.010,432.638,155.451
61029108,13.873,34000,0.143,27,17114.645,3031.644,17723.283,3410.807
61136774,8.072,7224,2.385,27,8136.027,4917.268,8100.873,4920.930
61213676,9.489,7811,3.477,27,2951.856,388.412,3010.033,408.392
61327770,9.465,7631,1.647,27,1612.275,364.245,1621.012,355.689
61379646,13.070,34000,0.143,27,8409.091,1626.204,8541.536,1723.312
61621625,14.239,34000,0.143,27,24656.504,4778.837,24794.789,5227.337
61708139,8.042,6789,2.942,28,537.302,155.504,497.362,146.456
61728030,14.600,50000,0.147,27,35687.447,6744.464,35404.511,6787.142
61857507,8.084,4813,10.833,27,510.899,299.915,572.898,304.808
61896955,8.066,3945,40.734,27,513.558,293.256,526.813,136.692
62020444,9.389,3158,0.212,27,815.615,141.163,909.816,171.145
62184518,9.382,8387,1.840,27,1373.619,244.238,1482.561,273.162
62377948,13.992,50000,0.147,29,14831.122,2902.980,15096.265,2982.428
62379319,8.658,6489,2.191,29,534.404,114.869,584.081,122.735
62381958,12.245,37100,0.160,30,4341.275,810.906,4278.305,804.254
62483237,9.364,4405,0.701,28,834.627,276.754,876.144,200.118
62483415,13.906,35100,0.143,28,12393.606,2571.206,12555.446,2480.274
62569281,5.409,5777,0.984,34,173.717,57.902,135.422,35.680
62630658,8.144,5504,1.124,35,436.397,91.573,530.434,102.597
62727635,8.088,4733,11.348,35,634.341,411.697,659.220,406.924
62735058,12.818,0,0.000,35,5081.207,984.739,5003.646,1025.075
62760355,12.047,3359,0.458,35,3540.403,1108.979,3515.355,1123.361
62818622,8.031,7225,2.832,35,475.027,93.196,480.720,84.778
63196845,8.006,4815,6.896,33,474.116,277.641,458.968,275.129
63196845,8.006,4815,6.896,34,495.879,287.301,462.582,282.648
63280289,8.164,4498,16.035,28,632.461,379.861,592.791,372.863
63281499,15.642,0,0.000,28,53534.523,9303.480,54456.748,9566.805
63428034,12.170,0,0.000,33,10297.881,9424.164,10334.279,9475.430
63428034,12.170,0,0.000,34,9685.822,8900.955,9709.665,8899.822
63695388,14.349,41674,0.165,29,21511.197,3939.290,21741.938,4048.529
63726058,14.918,0,0.000,29,28707.417,4901.006,29172.026,5031.907
63798876,8.152,4874,10.498,30,561.122,351.655,597.202,364.737
63812126,8.037,4767,9.965,30,637.547,462.821,611.730,461.192
63841413,8.017,5197,9.994,30,457.613,211.671,494.979,219.598
63905496,8.112,6542,1.386,29,434.511,85.997,419.771,77.242
63942577,8.164,4412,24.489,30,478.285,220.220,480.948,218.157
63957607,8.214,6230,1.719,30,440.576,82.118,420.460,79.859
63976452,8.402,4937,10.842,30,518.488,203.920,512.272,206.630
64034282,8.617,4841,15.526,31,672.221,383.276,638.676,371.223
64053930,11.514,0,0.000,31,10573.367,7424.462,10480.166,7379.649
64065116,8.084,4939,8.220,33,519.184,323.276,503.610,328.513
64065116,8.084,4939,8.220,34,531.955,323.773,519.120,314.068
64105494,8.252,6180,1.765,30,449.848,87.810,427.700,83.204
64105494,8.252,6180,1.765,31,442.740,90.701,442.657,80.921
64107645,8.139,6657,2.926,31,435.450,96.238,435.191,99.314
64298181,8.020,4932,9.290,33,442.525,206.187,432.750,204.280
64298181,8.020,4932,9.290,34,463.088,220.143,433.192,220.639
64539333,8.752,11454,1.919,33,7114.387,7714.241,7156.593,7690.758
64539333,8.752,11454,1.919,34,7211.518,7749.721,7168.741,7699.315
64910894,9.088,3405,0.392,34,686.781,122.845,738.769,154.180
64911153,8.036,3843,37.194,34,661.317,266.765,526.198,232.215
65062000,8.178,7843,4.009,34,495.257,270.724,506.844,257.355
65068595,8.801,3916,0.650,34,614.006,127.610,678.510,126.461
65145453,13.109,50000,0.147,34,9539.574,2958.629,9580.400,3129.201
65155744,14.193,2834,0.141,34,22451.622,6489.663,22479.830,6823.556
65212867,8.878,6596,2.702,34,634.197,268.199,699.407,276.390
65258074,8.068,5115,8.085,29,478.772,185.264,456.626,152.796
65325205,8.097,3975,33.300,30,498.772,234.444,426.569,185.670
65348719,8.018,4039,33.634,30,586.299,366.952,593.906,383.056
65348719,8.018,4039,33.634,31,515.558,294.762,487.005,271.584
65434172,8.614,5575,2.405,30,538.523,105.292,526.784,98.210
65434172,8.614,5575,2.405,31,519.711,101.591,505.920,99.617
65448527,12.111,8116,1.469,31,37989.561,35438.977,37686.154,35149.597
65484200,9.384,7441,2.169,31,5343.043,2816.534,5333.698,2825.534
65517357,8.378,7220,1.680,30,1403.789,1092.064,1411.995,1093.159
65517357,8.378,7220,1.680,31,1437.828,1123.170,1424.844,1116.148
65673065,8.098,3737,0.577,34,1166.770,665.156,1485.465,837.350
65951358,8.049,8808,4.175,34,905.436,772.516,919.496,773.469
66186327,8.100,5210,13.306,34,436.088,166.998,514.918,190.160
66239853,8.066,3829,84.573,33,482.972,255.172,503.086,262.351
66239853,8.066,3829,84.573,34,497.077,274.182,539.844,153.338
66315917,12.178,4936,0.989,34,3765.417,1294.974,3695.815,1285.701
66338087,8.091,3842,62.734,33,451.318,205.927,514.621,151.821
66338087,8.091,3842,62.734,34,508.526,331.933,398.670,157.509
66409818,13.736,0,0.000,29,10156.773,1994.821,11077.928,2469.802
66411836,8.037,6559,2.073,29,406.449,89.660,393.545,81.308
66437864,8.144,4752,9.864,29,662.298,415.784,637.802,411.024
66493797,12.816,27600,0.226,29,6186.718,1146.344,6374.899,1389.572
66499720,11.830,3704,0.507,29,2947.613,531.528,3021.845,537.429
66533291,8.302,5187,0.949,33,641.652,134.008,548.498,176.454
66551180,8.268,4510,17.481,30,542.504,314.604,612.593,325.851
66555593,10.793,3425,0.588,31,3546.881,2346.414,3667.859,2596.735
66626624,14.269,50000,0.147,31,17710.648,3264.455,17827.038,3476.321
66645462,8.000,4313,21.705,31,465.678,236.573,470.112,233.104
66649183,8.458,0,0.000,33,499.928,113.100,511.327,114.001
66740505,12.296,0,0.000,33,21800.114,12559.879,21494.249,12172.097
66741997,8.111,8182,2.346,33,3272.843,872.797,3271.528,879.828
67096936,8.001,3808,86.151,33,445.601,146.602,1838.423,802.872
67160409,10.669,3290,0.287,33,1847.174,833.068,1855.344,895.274
67161519,8.085,5250,10.160,33,500.637,293.106,487.880,293.223
67259082,8.203,3646,99.527,33,533.793,280.777,476.926,224.520
67545636,8.261,4815,10.128,29,626.728,423.644,632.004,435.381
67545636,8.261,4815,10.128,30,640.487,441.830,623.040,449.010
67567739,16.310,0,0.000,29,106999.554,20003.628,108589.575,20781.456
67567739,16.310,0,0.000,30,88725.805,16150.648,106736.787,21325.868
67584818,12.429,25000,0.254,29,6095.462,1719.203,6210.411,1739.358
67584818,12.429,25000,0.254,30,5302.088,1451.441,5392.970,1519.846
67598235,8.431,5455,4.080,29,595.591,301.227,523.606,184.787
67598235,8.431,5455,4.080,30,545.088,235.251,494.473,141.190
67643907,8.109,4255,21.387,29,518.809,335.373,517.390,319.905
67643907,8.109,4255,21.387,30,484.446,253.049,445.248,230.032
67772871,3.655,5092,0.845,32,85.629,32.520,78.690,31.641
67772873,7.843,0,0.000,32,4605.523,1811.513,4372.780,1508.562
67776291,8.028,5017,4.997,32,454.968,162.192,451.819,158.605
67807868,8.224,4253,23.666,32,515.203,263.598,484.297,249.593
68064256,8.130,4295,26.487,34,494.874,281.515,515.086,224.172
