#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141606660,,tess2020212050318-s0028-0000000141606660-0190-a_fast,88.9283792188523,-72.4065878143333,3,59061.34995971,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141527965,,tess2020212050318-s0028-0000000141527965-0190-a_fast,87.714209420959,-75.6889093722601,3,59061.35023444,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141527579,,tess2020212050318-s0028-0000000141527579-0190-a_fast,87.7361339356151,-76.6202898967303,3,59061.35030481,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141482386,,tess2020212050318-s0028-0000000141482386-0190-a_fast,86.8206978708729,-72.4226602877397,3,59061.35000273,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141479174,,tess2020212050318-s0028-0000000141479174-0190-a_fast,86.9853574745917,-76.4879718690174,3,59061.35030649,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,141269997,,tess2020212050318-s0028-0000000141269997-0190-a_fast,82.473116917385,-73.4704052020628,3,59061.35016794,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140997242,,tess2020212050318-s0028-0000000140997242-0190-a_fast,78.1137911054546,-75.1447865696077,3,59061.35036878,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140943025,,tess2020212050318-s0028-0000000140943025-0190-a_fast,77.3085808940731,-72.7787467286071,3,59061.35023344,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140830390,,tess2020212050318-s0028-0000000140830390-0190-a_fast,75.6272819474799,-72.9141390596773,3,59061.35028079,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140802488,,tess2020212050318-s0028-0000000140802488-0190-a_fast,74.8902088232007,-73.0825410404826,3,59061.35030829,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140800765,,tess2020212050318-s0028-0000000140800765-0190-a_fast,74.7117974379109,-72.1250994238561,3,59061.35025418,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140691463,,tess2020212050318-s0028-0000000140691463-0190-a_fast,73.7012208916577,-76.6805246012636,3,59061.35054787,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140579075,,tess2020212050318-s0028-0000000140579075-0190-a_fast,68.2209826280904,-77.6084239490609,3,59061.35069979,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140527781,,tess2020212050318-s0028-0000000140527781-0190-a_fast,66.89656465892,-71.9960202655751,3,59061.35044773,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140068425,,tess2020212050318-s0028-0000000140068425-0190-a_fast,330.301563433121,-49.0600109728126,3,59061.35426273,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140068194,,tess2020212050318-s0028-0000000140068194-0190-a_fast,330.337948906793,-48.2109672843087,3,59061.35430209,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140045614,,tess2020212050318-s0028-0000000140045614-0190-a_fast,329.45809094599,-50.7815457925176,3,59061.35419498,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140045538,,tess2020212050318-s0028-0000000140045538-0190-a_fast,329.421682693545,-51.0061778687375,3,59061.35418414,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,140045537,,tess2020212050318-s0028-0000000140045537-0190-a_fast,329.409819753162,-51.0087561610231,3,59061.35418425,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139898595,,tess2020212050318-s0028-0000000139898595-0190-a_fast,326.908271250226,-52.3028362173755,3,59061.35416113,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139845588,,tess2020212050318-s0028-0000000139845588-0190-a_fast,325.8841884854,-48.8558793746346,3,59061.35435594,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139831293,,tess2020212050318-s0028-0000000139831293-0190-a_fast,325.356818093021,-48.8315966705571,3,59061.35436571,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139763242,,tess2020212050318-s0028-0000000139763242-0190-a_fast,323.774244986951,-52.58987493781,3,59061.35419182,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139731252,,tess2020212050318-s0028-0000000139731252-0190-a_fast,323.34801152529,-49.4272037131071,3,59061.35436565,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139723188,,tess2020212050318-s0028-0000000139723188-0190-a_fast,322.886178081679,-49.9525095851301,3,59061.35434485,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139470229,,tess2020212050318-s0028-0000000139470229-0190-a_fast,337.76271082827,-47.2993987689697,3,59061.35415216,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139457787,,tess2020212050318-s0028-0000000139457787-0190-a_fast,336.989296764206,-42.6872674615563,3,59061.35435332,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139455526,,tess2020212050318-s0028-0000000139455526-0190-a_fast,336.704368,-45.619001,3,59061.35425197,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139363516,,tess2020212050318-s0028-0000000139363516-0190-a_fast,349.592306330299,-44.6442467608344,3,59061.35381729,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139357541,,tess2020212050318-s0028-0000000139357541-0190-a_fast,349.487667449216,-43.9255389392117,3,59061.35384324,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139348952,,tess2020212050318-s0028-0000000139348952-0190-a_fast,348.946176844995,-42.5876866289081,3,59061.35390527,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139285832,,tess2020212050318-s0028-0000000139285832-0190-a_fast,348.058733482598,-44.8763242279409,3,59061.35387481,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139266474,,tess2020212050318-s0028-0000000139266474-0190-a_fast,347.4305646332,-47.7581826047095,3,59061.3538025,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139256883,,tess2020212050318-s0028-0000000139256883-0190-a_fast,347.270529526493,-46.7257640531904,3,59061.35384523,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139208432,,tess2020212050318-s0028-0000000139208432-0190-a_fast,346.2051776591,-47.5883001046064,3,59061.35385549,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139200489,,tess2020212050318-s0028-0000000139200489-0190-a_fast,345.898357921333,-46.8464129173473,3,59061.35389405,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139198604,,tess2020212050318-s0028-0000000139198604-0190-a_fast,345.673409306659,-45.2820006329718,3,59061.35395722,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139191168,,tess2020212050318-s0028-0000000139191168-0190-a_fast,345.445088601658,-44.8407994607272,3,59061.35398098,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139147794,,tess2020212050318-s0028-0000000139147794-0190-a_fast,344.430687495858,-42.8278314597263,3,59061.35408582,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139131746,,tess2020212050318-s0028-0000000139131746-0190-a_fast,344.250573932174,-46.6508100353823,3,59061.35396247,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139130598,,tess2020212050318-s0028-0000000139130598-0190-a_fast,344.030465946323,-43.144329042054,3,59061.35409135,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,139113397,,tess2020212050318-s0028-0000000139113397-0190-a_fast,319.762469562158,-44.2798118931734,3,59061.35463582,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,129637892,,tess2020212050318-s0028-0000000129637892-0190-a_fast,321.114940477323,-37.8501539760882,3,59061.35486718,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,121489177,,tess2020212050318-s0028-0000000121489177-0190-a_fast,343.441249823141,-44.714442887402,3,59061.35406132,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,121470291,,tess2020212050318-s0028-0000000121470291-0190-a_fast,342.463142197816,-44.423543810143,3,59061.35410721,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,117518457,,tess2020212050318-s0028-0000000117518457-0190-a_fast,340.200802595765,-45.5662323524847,3,59061.35414417,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,115151541,,tess2020212050318-s0028-0000000115151541-0190-a_fast,316.972725582157,-39.0780769570034,3,59061.35486984,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,115105263,,tess2020212050318-s0028-0000000115105263-0190-a_fast,316.396870574269,-36.4656071897265,3,59061.35496245,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99739299,,tess2020212050318-s0028-0000000099739299-0190-a_fast,322.135039458141,-23.1135662057249,3,59061.355157,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99739128,,tess2020212050318-s0028-0000000099739128-0190-a_fast,322.11776687381,-23.6180561927697,3,59061.35515306,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99730808,,tess2020212050318-s0028-0000000099730808-0190-a_fast,321.929675519973,-22.1968569399365,3,59061.35516719,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99648636,,tess2020212050318-s0028-0000000099648636-0190-a_fast,321.422524961267,-21.6628584672204,3,59061.35517898,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99499703,,tess2020212050318-s0028-0000000099499703-0190-a_fast,317.837612105506,-23.8038888427724,3,59061.35521185,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,99411402,,tess2020212050318-s0028-0000000099411402-0190-a_fast,317.204809791772,-22.9300667654554,3,59061.35522624,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,92862464,,tess2020212050318-s0028-0000000092862464-0190-a_fast,317.521489800368,-30.4943892787281,3,59061.3551114,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,92709449,,tess2020212050318-s0028-0000000092709449-0190-a_fast,316.448378885709,-32.8310697003967,3,59061.35506634,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,92594505,,tess2020212050318-s0028-0000000092594505-0190-a_fast,315.469709475517,-33.4850237758608,3,59061.35505649,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,92451349,,tess2020212050318-s0028-0000000092451349-0190-a_fast,314.745609657264,-31.6437136401531,3,59061.35510712,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,91513076,,tess2020212050318-s0028-0000000091513076-0190-a_fast,341.118306096308,-31.1298365952268,3,59061.35448149,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,89434870,,tess2020212050318-s0028-0000000089434870-0190-a_fast,339.81655817774,-25.4836742157054,3,59061.35460324,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,89434117,,tess2020212050318-s0028-0000000089434117-0190-a_fast,339.7090740174,-28.2718995974468,3,59061.35457992,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,89042812,,tess2020212050318-s0028-0000000089042812-0190-a_fast,338.784239062632,-42.7357530115252,3,59061.35429365,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,89020549,,tess2020212050318-s0028-0000000089020549-0190-a_fast,338.399451498903,-43.436643538407,3,59061.35428167,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,88330362,,tess2020212050318-s0028-0000000088330362-0190-a_fast,333.757053377894,-46.4890962907022,3,59061.35429781,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,88267762,,tess2020212050318-s0028-0000000088267762-0190-a_fast,333.186815208937,-42.5341477575878,3,59061.35445218,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,80081053,,tess2020212050318-s0028-0000000080081053-0190-a_fast,330.860905453472,-31.6050380090833,3,59061.35483233,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,80080413,,tess2020212050318-s0028-0000000080080413-0190-a_fast,330.675680693694,-30.7124899964012,3,59061.35485545,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,71335815,,tess2020212050318-s0028-0000000071335815-0190-a_fast,331.214551437437,-47.5339026198127,3,59061.35431378,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,71274771,,tess2020212050318-s0028-0000000071274771-0190-a_fast,330.567735312701,-42.1759157481952,3,59061.35453271,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69911593,,tess2020212050318-s0028-0000000069911593-0190-a_fast,339.027524145361,-22.8149962389267,3,59061.35465183,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69888397,,tess2020212050318-s0028-0000000069888397-0190-a_fast,338.538764621266,-23.2931770783243,3,59061.3546702,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69855370,,tess2020212050318-s0028-0000000069855370-0190-a_fast,338.301353755428,-20.0394121440028,3,59061.35468693,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69841698,,tess2020212050318-s0028-0000000069841698-0190-a_fast,338.100152119114,-20.7111530909905,3,59061.35469525,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69813909,,tess2020212050318-s0028-0000000069813909-0190-a_fast,337.410605449309,-20.8371516925404,3,59061.35472333,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69750051,,tess2020212050318-s0028-0000000069750051-0190-a_fast,336.856611883812,-22.5343939153342,3,59061.35474113,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,69747919,,tess2020212050318-s0028-0000000069747919-0190-a_fast,336.575790093566,-18.0111720184775,3,59061.3547538,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,63281499,,tess2020212050318-s0028-0000000063281499-0190-a_fast,337.242306656637,-31.0982544361707,3,59061.35463426,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,63280289,,tess2020212050318-s0028-0000000063280289-0190-a_fast,337.042379467316,-32.2658987638218,3,59061.35462005,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,62483415,,tess2020212050318-s0028-0000000062483415-0190-a_fast,336.238454155873,-31.6219091162307,3,59061.35466102,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,62483237,,tess2020212050318-s0028-0000000062483237-0190-a_fast,336.402275661873,-34.9095828487391,3,59061.35458549,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,61708139,,tess2020212050318-s0028-0000000061708139-0190-a_fast,335.398581202876,-35.9367316890143,3,59061.35459353,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,60369861,,tess2020212050318-s0028-0000000060369861-0190-a_fast,334.041268792945,-32.0372116881046,3,59061.35472726,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55652896,,tess2020212050318-s0028-0000000055652896-0190-a_fast,73.9802301387634,-63.2600874606349,3,59061.34973279,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55650590,,tess2020212050318-s0028-0000000055650590-0190-a_fast,73.737231358606,-62.5223519900679,3,59061.3496964,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55650407,,tess2020212050318-s0028-0000000055650407-0190-a_fast,73.8636352590415,-62.9790594791291,3,59061.34971971,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55604374,,tess2020212050318-s0028-0000000055604374-0190-a_fast,73.6576890406761,-60.2341188210571,3,59061.34955962,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55604274,,tess2020212050318-s0028-0000000055604274-0190-a_fast,73.5674645930967,-59.943470008698,3,59061.34954544,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55557707,,tess2020212050318-s0028-0000000055557707-0190-a_fast,73.0708952919691,-60.3943251183973,3,59061.34959288,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55525572,,tess2020212050318-s0028-0000000055525572-0190-a_fast,72.69404327053,-60.9054488343864,3,59061.34963878,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55523561,,tess2020212050318-s0028-0000000055523561-0190-a_fast,72.0654065083018,-62.4282327349319,3,59061.34975389,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55478693,,tess2020212050318-s0028-0000000055478693-0190-a_fast,71.2142252920919,-64.9762182145874,3,59061.34993385,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55452078,,tess2020212050318-s0028-0000000055452078-0190-a_fast,70.6824809151596,-63.7037986623063,3,59061.34987997,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55402580,,tess2020212050318-s0028-0000000055402580-0190-a_fast,77.8438403473412,-62.8173221079885,3,59061.34956646,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55401680,,tess2020212050318-s0028-0000000055401680-0190-a_fast,77.9798507737015,-60.6550201104146,3,59061.34941821,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55383975,,tess2020212050318-s0028-0000000055383975-0190-a_fast,77.3835141531377,-64.026195342998,3,59061.34966196,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,55269690,,tess2020212050318-s0028-0000000055269690-0190-a_fast,76.2400443655962,-63.8176319159122,3,59061.34968764,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,53994275,,tess2020212050318-s0028-0000000053994275-0190-a_fast,331.543854758112,-28.0246261987774,3,59061.35487508,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,53992917,,tess2020212050318-s0028-0000000053992917-0190-a_fast,331.18449711063,-25.1203604112123,3,59061.35492104,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,53976522,,tess2020212050318-s0028-0000000053976522-0190-a_fast,329.089003976828,-29.348614727771,3,59061.35492363,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,53939120,,tess2020212050318-s0028-0000000053939120-0190-a_fast,328.48328316161,-25.7770097677841,3,59061.35499094,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,53783180,,tess2020212050318-s0028-0000000053783180-0190-a_fast,327.045411865978,-24.0553697586789,3,59061.35504515,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,52368076,,tess2020212050318-s0028-0000000052368076-0190-a_fast,23.5947280925226,-66.6758200741315,3,59061.35178005,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,52315037,,tess2020212050318-s0028-0000000052315037-0190-a_fast,22.9928771651881,-68.5206974825752,3,59061.35177397,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,52204645,,tess2020212050318-s0028-0000000052204645-0190-a_fast,19.3943161744083,-66.9024700809606,3,59061.35192683,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,52122434,,tess2020212050318-s0028-0000000052122434-0190-a_fast,17.8204669712326,-68.048532800755,3,59061.35195609,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,50491108,,tess2020212050318-s0028-0000000050491108-0190-a_fast,37.230588220897,-72.5324878727275,3,59061.35130163,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,50385872,,tess2020212050318-s0028-0000000050385872-0190-a_fast,34.1065070084233,-76.7313831209966,3,59061.35138167,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,50379749,,tess2020212050318-s0028-0000000050379749-0190-a_fast,32.9706441561349,-74.0874944160951,3,59061.35141894,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,50312495,,tess2020212050318-s0028-0000000050312495-0190-a_fast,31.1776968907416,-73.1271665548188,3,59061.35147194,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,47424873,,tess2020212050318-s0028-0000000047424873-0190-a_fast,342.285046972345,-28.8555636767707,3,59061.35446311,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,47389790,,tess2020212050318-s0028-0000000047389790-0190-a_fast,341.905534768487,-27.366041290287,3,59061.35449608,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,47355413,,tess2020212050318-s0028-0000000047355413-0190-a_fast,341.198659786509,-28.0155782653447,3,59061.35452017,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,47316976,,tess2020212050318-s0028-0000000047316976-0190-a_fast,340.307730869494,-28.0326658341058,3,59061.35455789,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,41488282,,tess2020212050318-s0028-0000000041488282-0190-a_fast,93.2839958291823,-66.0458210254249,3,59061.34935274,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,41464373,,tess2020212050318-s0028-0000000041464373-0190-a_fast,93.1624697001907,-69.2400879318162,3,59061.34961953,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,41259805,,tess2020212050318-s0028-0000000041259805-0190-a_fast,92.1220142745476,-71.1199677363329,3,59061.34979484,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,41256025,,tess2020212050318-s0028-0000000041256025-0190-a_fast,91.9405454471135,-69.1562300654734,3,59061.34963853,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,41227743,,tess2020212050318-s0028-0000000041227743-0190-a_fast,91.519877,-69.420275,3,59061.349669,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,39080180,,tess2020212050318-s0028-0000000039080180-0190-a_fast,13.545028591386,-70.1173058284684,3,59061.35203404,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,39015747,,tess2020212050318-s0028-0000000039015747-0190-a_fast,11.5959406237717,-71.7824125364367,3,59061.35203361,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38954456,,tess2020212050318-s0028-0000000038954456-0190-a_fast,70.2611529535059,-60.8458542174083,3,59061.34973344,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38952079,,tess2020212050318-s0028-0000000038952079-0190-a_fast,10.8225416978732,-68.6400539819333,3,59061.35216248,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38906005,,tess2020212050318-s0028-0000000038906005-0190-a_fast,69.441804016319,-60.5234143056494,3,59061.34974903,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38846515,,tess2020212050318-s0028-0000000038846515-0190-a_fast,68.9597092399964,-64.0270368810381,3,59061.34996204,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38827910,,tess2020212050318-s0028-0000000038827910-0190-a_fast,68.4854084571068,-61.4879396555469,3,59061.34984167,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38823638,,tess2020212050318-s0028-0000000038823638-0190-a_fast,7.48518015548189,-66.1643494430562,3,59061.35235284,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38811498,,tess2020212050318-s0028-0000000038811498-0190-a_fast,67.387153633411,-65.3775593064792,3,59061.350092,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38736839,,tess2020212050318-s0028-0000000038736839-0190-a_fast,6.03017871449083,-70.443909569966,3,59061.35223175,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38696105,,tess2020212050318-s0028-0000000038696105-0190-a_fast,66.1363121951975,-60.1299765285636,3,59061.34986845,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38633493,,tess2020212050318-s0028-0000000038633493-0190-a_fast,64.9982953131408,-61.0058968087333,3,59061.34996185,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38586438,,tess2020212050318-s0028-0000000038586438-0190-a_fast,64.0902106825051,-62.0128901216405,3,59061.35004976,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38586127,,tess2020212050318-s0028-0000000038586127-0190-a_fast,64.1212567268398,-61.0838221001861,3,59061.35000316,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38583513,,tess2020212050318-s0028-0000000038583513-0190-a_fast,63.5258198268689,-65.4147747432018,3,59061.35023448,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38571020,,tess2020212050318-s0028-0000000038571020-0190-a_fast,63.1991443666998,-64.3475713510065,3,59061.35019686,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38515329,,tess2020212050318-s0028-0000000038515329-0190-a_fast,62.7587041634032,-62.4473743494763,3,59061.35012558,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38510224,,tess2020212050318-s0028-0000000038510224-0190-a_fast,62.5160788330374,-61.9424615291508,3,59061.35011222,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38509907,,tess2020212050318-s0028-0000000038509907-0190-a_fast,62.3783953746301,-62.8513709299,3,59061.35015985,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38469560,,tess2020212050318-s0028-0000000038469560-0190-a_fast,61.9715991977905,-64.6040660847876,3,59061.350256,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38461205,,tess2020212050318-s0028-0000000038461205-0190-a_fast,61.2404363822424,-63.9089041298381,3,59061.35025352,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,38460940,,tess2020212050318-s0028-0000000038460940-0190-a_fast,61.1332196624663,-62.9872249117739,3,59061.35021708,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33878688,,tess2020212050318-s0028-0000000033878688-0190-a_fast,66.2222796813898,-73.3333453194796,3,59061.35053139,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33864387,,tess2020212050318-s0028-0000000033864387-0190-a_fast,65.4127632520518,-72.5655691480562,3,59061.35051495,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33840009,,tess2020212050318-s0028-0000000033840009-0190-a_fast,64.9073633102266,-73.0623643823472,3,59061.35055164,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33836359,,tess2020212050318-s0028-0000000033836359-0190-a_fast,64.0610751369962,-75.3441904123394,3,59061.35067681,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33834484,,tess2020212050318-s0028-0000000033834484-0190-a_fast,63.8381994523199,-72.8614420319815,3,59061.35057006,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33831980,,tess2020212050318-s0028-0000000033831980-0190-a_fast,63.4168248887367,-76.0976932742671,3,59061.35072433,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,33716446,,tess2020212050318-s0028-0000000033716446-0190-a_fast,60.7340805122003,-75.9334424272251,3,59061.35077013,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,32090583,,tess2020212050318-s0028-0000000032090583-0190-a_fast,58.4203493783103,-68.739450510371,3,59061.35055721,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,32072326,,tess2020212050318-s0028-0000000032072326-0190-a_fast,58.1707161435414,-69.4255418312102,3,59061.3505919,20,59121,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,32068755,,tess2020212050318-s0028-0000000032068755-0190-a_fast,57.6571074280869,-69.3492382096623,3,59061.35060058,20,59121,
