ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
350717211,8.022,4665,21.083,28,462.847,269.011,411.665,255.063
350717211,8.022,4665,21.083,30,492.383,304.661,443.823,293.626
350717211,8.022,4665,21.083,31,475.552,281.207,420.393,271.152
350717211,8.022,4665,21.083,32,455.395,268.606,414.897,254.511
350717211,8.022,4665,21.083,33,464.568,276.795,418.606,273.511
350717211,8.022,4665,21.083,34,463.749,267.101,413.415,257.967
350717211,8.022,4665,21.083,35,487.577,285.782,446.038,273.022
350765919,14.184,0,0.000,29,28447.816,23880.498,29868.435,24744.060
350765919,14.184,0,0.000,30,23531.605,16681.794,23387.412,16548.464
350765919,14.184,0,0.000,31,23061.566,16306.564,24228.912,16334.219
350765919,14.184,0,0.000,32,23062.054,15816.921,25921.771,17015.245
350765919,14.184,0,0.000,33,23435.695,16458.303,24306.526,17462.961
350765919,14.184,0,0.000,34,21694.152,14817.514,23094.414,16674.872
350765919,14.184,0,0.000,35,28474.225,23145.325,31119.976,24279.950
351339273,10.394,3352,0.248,27,4209.209,1125.954,4438.449,1136.088
351535191,4.500,6776,4.132,27,6294.199,4683.946,6306.252,4687.721
351559682,8.047,4909,9.168,27,515.190,216.744,418.322,208.811
351601843,11.119,3921,0.580,27,1966.695,366.319,1890.085,382.720
351603103,10.560,4437,3.126,27,2059.547,1434.188,3660.460,2753.406
351603455,8.652,7399,2.466,27,583.872,110.833,527.811,99.352
352142391,13.548,50000,0.147,27,11084.036,1965.774,11139.441,2355.205
352315023,12.991,31000,0.180,27,10498.548,5241.020,10532.757,5326.518
352352030,15.673,34000,0.143,27,84819.034,15518.196,85423.812,18134.160
352480413,12.502,26500,0.285,27,10023.261,6530.141,10508.114,6875.663
352541842,8.283,3682,55.075,27,540.027,156.720,1522.252,616.278
352567882,9.118,4126,36.580,27,704.342,287.130,610.626,128.504
354134858,15.839,50000,0.147,27,77107.057,13781.323,77337.347,13369.806
354171926,9.608,7517,2.244,27,58780.149,38802.650,58443.185,38762.476
354557091,8.146,5826,1.623,31,395.991,78.626,342.882,65.712
354557091,8.146,5826,1.623,32,425.443,82.341,349.258,62.351
354557091,8.146,5826,1.623,33,378.595,71.049,335.928,61.976
354570245,15.074,50000,0.147,32,31180.928,5837.182,31966.608,5929.594
354570245,15.074,50000,0.147,33,30214.224,5466.657,30055.782,5719.379
354572301,12.526,3114,0.245,32,17460.648,15537.594,17534.433,15630.437
354572301,12.526,3114,0.245,33,16704.688,15094.955,16691.193,15106.720
354605791,9.596,4201,49.229,29,854.646,244.090,802.131,209.570
354606558,9.103,4916,9.777,29,816.033,485.080,767.403,481.114
354654335,8.022,4802,12.249,29,511.669,329.417,471.611,326.208
354654335,8.022,4802,12.249,30,544.090,370.209,499.339,360.292
354777099,8.016,4605,11.269,30,622.110,466.456,577.119,463.215
354777099,8.016,4605,11.269,31,624.420,482.645,609.592,488.233
355051924,13.617,50000,0.147,27,11346.844,2087.142,11243.701,1984.620
355052397,8.041,4703,10.858,27,619.579,391.772,546.448,387.738
355058528,12.021,34800,0.144,27,7119.886,1460.432,6332.391,1732.464
355138159,8.026,4639,9.113,27,528.542,319.134,479.365,291.979
355213154,15.685,34000,0.143,27,68613.313,13157.662,69930.382,12620.250
355367813,8.380,4773,14.170,28,603.344,293.292,491.455,277.443
355508120,8.005,4673,11.367,28,469.942,273.667,433.823,264.997
355508120,8.005,4673,11.367,29,485.834,285.205,440.628,285.662
355509914,14.672,4610,0.820,29,26319.798,5719.686,24372.505,5493.063
355636844,10.712,0,0.000,28,1475.353,259.666,1431.343,261.162
355636844,10.712,0,0.000,29,1450.488,256.387,1420.834,262.640
355638102,15.900,50000,0.147,28,72632.059,12667.915,72468.713,13243.567
355653467,8.087,4314,32.695,28,530.815,326.686,442.960,205.336
355687789,9.486,4606,12.408,28,915.678,529.917,887.243,519.893
355689348,8.044,4648,18.516,28,489.436,316.992,439.883,299.684
355703913,13.183,5436,0.941,28,7461.035,1623.544,7665.358,1653.362
355766445,10.799,3524,0.603,28,3273.368,2379.983,3337.304,2468.984
355789337,11.119,3941,0.603,29,1946.037,379.094,1894.878,366.779
355850109,10.267,11474,6.775,35,1147.065,291.049,1143.764,275.542
355850109,10.267,11474,6.775,36,1124.006,220.099,1060.358,213.937
355853506,8.059,4644,12.105,35,618.110,474.883,596.225,455.612
355853506,8.059,4644,12.105,36,562.165,410.600,512.378,396.900
355940343,14.969,0,0.000,35,37757.844,7629.756,37640.318,7870.916
355940343,14.969,0,0.000,36,37124.608,6954.410,37699.871,7151.941
356088697,9.530,7111,3.635,35,783.370,153.768,788.959,160.946
356088697,9.530,7111,3.635,36,812.985,157.494,776.557,165.066
356333389,8.016,4011,49.091,27,429.124,134.266,366.268,87.770
356358845,8.013,4729,9.616,35,498.858,314.491,488.021,313.225
356358845,8.013,4729,9.616,36,537.414,314.193,463.870,310.083
356733691,10.043,7107,2.160,32,5751.442,2661.649,5753.405,2666.226
356734609,15.912,0,0.000,32,126694.217,43562.386,112232.029,39871.499
356738962,10.084,7450,1.821,32,2345.290,507.631,2299.371,491.533
356880434,8.745,7695,2.000,32,996.866,147.642,957.381,134.549
357728580,8.028,4824,10.242,36,543.780,375.827,505.163,374.025
358069236,8.157,4849,14.542,28,533.334,322.691,475.000,320.587
358069236,8.157,4849,14.542,29,550.426,317.323,469.086,306.545
358069236,8.157,4849,14.542,30,525.418,311.768,473.091,307.437
358105506,8.500,6482,1.316,29,526.570,113.903,459.361,80.538
358107516,12.173,5064,0.824,29,3846.202,1439.712,3674.155,1424.253
358107516,12.173,5064,0.824,36,4201.047,1824.020,4210.068,1824.009
358165776,14.763,0,0.000,36,40258.091,7293.865,40319.834,7908.911
358253471,8.105,6443,2.303,28,422.784,100.906,371.321,87.646
358253471,8.105,6443,2.303,29,401.664,104.506,357.983,97.092
358253471,8.105,6443,2.303,31,400.502,103.666,358.255,94.777
358253471,8.105,6443,2.303,32,427.733,99.155,373.840,93.839
358253471,8.105,6443,2.303,35,420.187,113.118,402.741,159.369
358286922,15.007,0,0.000,36,57388.410,20897.750,56648.359,19943.384
358288509,17.037,0,0.000,29,337938.160,59885.383,349972.516,68921.313
358288509,17.037,0,0.000,30,107515.872,19893.045,120753.303,22012.107
358288509,17.037,0,0.000,31,169256.315,30214.597,172655.538,31207.096
358379437,6.831,6160,1.211,36,257.928,54.952,208.057,45.836
358460246,10.428,5777,1.235,27,1322.955,247.669,1315.168,246.406
358460246,10.428,5777,1.235,28,1251.307,222.726,1202.643,209.037
358576515,8.052,4897,10.395,28,574.681,410.718,534.742,407.847
358576515,8.052,4897,10.395,29,617.851,391.114,529.230,392.742
358577149,8.109,4464,15.050,28,537.522,369.501,486.732,342.426
358577149,8.109,4464,15.050,29,580.644,383.721,495.582,374.181
358577149,8.109,4464,15.050,30,587.142,438.038,550.363,437.899
359271092,7.669,3745,0.525,36,419.753,87.573,311.480,60.468
