ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
23733602,8.207,4230,30.387,33,448.623,174.612,472.922,213.549
24225890,9.712,7492,2.169,30,1523.389,1265.038,1140.809,788.786
24250134,8.333,6319,2.117,30,472.148,94.571,443.352,119.235
24252344,14.137,0,0.000,30,29617.982,6870.743,29530.486,6243.087
24358417,11.702,5523,1.117,32,2647.989,729.784,2607.941,737.714
24360361,8.102,5623,2.186,32,396.597,86.347,367.997,78.185
24398462,8.088,4811,10.733,32,656.785,541.220,647.652,544.407
24405903,8.025,5061,10.295,32,490.017,311.504,461.314,312.260
24435416,12.213,3156,0.518,35,5600.994,3774.408,5550.269,3776.185
24436680,8.108,4900,18.110,35,509.270,277.242,454.316,261.484
24437956,10.746,3777,0.614,35,1917.194,968.898,1917.799,1012.487
24440555,8.193,6681,1.871,35,501.190,149.081,403.740,96.561
24441509,15.062,0,0.000,35,34608.528,6223.086,35114.329,6775.683
24450633,13.717,0,0.000,32,128386.751,116842.479,140113.622,129235.461
24450633,13.717,0,0.000,33,91828.465,76182.388,100012.034,82813.442
24451876,8.035,4206,30.677,32,492.620,312.208,404.240,242.147
24451876,8.035,4206,30.677,33,435.900,228.634,399.618,210.508
24452802,10.912,3164,0.453,32,3533.164,2048.776,3578.602,2098.032
24452802,10.912,3164,0.453,33,2348.344,1466.483,2469.423,1533.524
24518895,11.895,3425,0.560,32,11170.202,7480.177,11252.052,7503.196
24523185,8.059,4205,27.675,32,404.191,169.972,371.742,163.573
24523185,8.059,4205,27.675,33,537.581,367.188,393.526,187.807
24528012,8.142,7950,3.415,32,2778.632,2405.028,2773.297,2409.240
24606215,8.104,3754,77.136,32,649.335,558.714,446.180,248.162
24705240,8.008,5030,3.565,28,474.465,123.072,363.508,99.379
24705587,13.365,0,0.000,29,6648.580,1178.708,6528.679,1154.655
24706089,8.002,4797,10.555,27,546.087,371.695,507.896,365.862
24706089,8.002,4797,10.555,28,542.746,350.155,486.860,343.163
